timestamp,cpu_usage,ram_usage,temp_celsius,network_latency,failure
2026-01-04 10:40:00,97.89,72.37,37.53,74.85,0
2026-01-04 10:45:00,88.3,62.35,69.42,185.25,0
2026-01-04 10:50:00,59.81,50.61,70.62,5.0,0
2026-01-04 10:55:00,69.05,41.54,70.44,107.07,0
2026-01-04 11:00:00,77.34,72.03,88.29,199.97,0
2026-01-04 11:05:00,64.42,97.04,94.58,159.23,0
2026-01-04 11:10:00,64.62,71.66,58.26,101.45,0
2026-01-04 11:15:00,78.48,43.11,72.77,13.14,0
2026-01-04 11:20:00,60.81,72.05,63.35,47.26,0
2026-01-04 11:25:00,47.41,67.04,51.89,196.4,0
2026-01-04 11:30:00,53.71,83.55,66.33,100.85,0
2026-01-04 11:35:00,74.68,78.92,72.74,116.05,0
2026-01-04 11:40:00,62.06,14.26,65.47,135.59,0
2026-01-04 11:45:00,68.8,77.81,47.9,48.34,0
2026-01-04 11:50:00,75.4,49.94,54.58,142.4,0
2026-01-04 11:55:00,54.5,42.41,54.71,96.92,0
2026-01-04 12:00:00,77.12,64.61,48.52,136.15,0
2026-01-04 12:05:00,69.58,75.4,67.02,88.21,0
2026-01-04 12:10:00,37.3,38.47,68.69,33.48,0
2026-01-04 12:15:00,90.85,80.68,77.67,96.49,0
2026-01-04 12:20:00,51.99,81.74,48.28,155.24,0
2026-01-04 12:25:00,28.9,68.85,52.76,141.67,0
2026-01-04 12:30:00,41.1,52.38,86.87,121.7,0
2026-01-04 12:35:00,41.58,50.37,59.37,169.4,0
2026-01-04 12:40:00,63.04,86.47,62.48,108.8,0
2026-01-04 12:45:00,56.52,40.8,59.2,123.1,0
2026-01-04 12:50:00,55.26,87.16,80.13,93.61,0
2026-01-04 12:55:00,74.39,65.03,80.75,172.61,0
2026-01-04 13:00:00,68.8,66.27,79.81,136.03,0
2026-01-04 13:05:00,68.32,37.25,62.43,89.37,0
2026-01-04 13:10:00,70.2,65.36,48.04,38.1,0
2026-01-04 13:15:00,74.32,79.04,92.8,180.77,0
2026-01-04 13:20:00,19.84,43.94,75.7,79.08,0
2026-01-04 13:25:00,54.71,76.98,54.69,123.96,0
2026-01-04 13:30:00,18.4,69.6,84.78,249.39,0
2026-01-04 13:35:00,62.72,56.41,53.43,164.08,0
2026-01-04 13:40:00,61.91,83.38,84.57,208.61,0
2026-01-04 13:45:00,82.91,28.36,85.65,90.4,0
2026-01-04 13:50:00,85.75,74.24,47.26,178.9,0
2026-01-04 13:55:00,66.06,97.15,71.31,121.47,0
2026-01-04 14:00:00,51.99,93.92,74.52,140.13,0
2026-01-04 14:05:00,71.7,75.02,103.84,231.15,0
2026-01-04 14:10:00,51.44,62.57,50.12,104.67,0
2026-01-04 14:15:00,61.97,56.56,84.92,121.06,0
2026-01-04 14:20:00,81.72,62.55,62.28,70.32,0
2026-01-04 14:25:00,50.84,77.79,42.14,168.87,0
2026-01-04 14:30:00,78.11,53.47,60.08,89.17,0
2026-01-04 14:35:00,75.55,81.63,62.04,176.25,0
2026-01-04 14:40:00,42.9,100.0,45.06,29.25,0
2026-01-04 14:45:00,81.48,66.89,66.99,150.18,0
2026-01-04 14:50:00,75.97,43.8,77.32,84.6,0
2026-01-04 14:55:00,64.04,43.79,65.81,160.18,0
2026-01-04 15:00:00,46.75,81.98,53.33,119.25,0
2026-01-04 15:05:00,44.82,66.92,59.62,90.56,0
2026-01-04 15:10:00,51.25,83.78,61.93,98.74,0
2026-01-04 15:15:00,72.85,58.39,65.48,73.23,0
2026-01-04 15:20:00,42.89,82.95,79.76,166.08,0
2026-01-04 15:25:00,70.75,65.15,66.35,62.32,0
2026-01-04 15:30:00,37.16,54.81,39.56,105.31,0
2026-01-04 15:35:00,57.92,60.78,53.0,138.99,0
2026-01-04 15:40:00,64.19,46.45,64.66,208.74,0
2026-01-04 15:45:00,100.0,100.0,79.99,119.49,0
2026-01-04 15:50:00,34.45,66.27,82.77,106.66,0
2026-01-04 15:55:00,91.44,79.6,90.39,135.05,1
2026-01-04 16:00:00,65.0,58.34,64.09,5.96,0
2026-01-04 16:05:00,70.22,49.07,74.21,54.07,0
2026-01-04 16:10:00,64.37,63.79,38.73,99.35,0
2026-01-04 16:15:00,70.89,87.82,68.88,80.79,0
2026-01-04 16:20:00,58.93,58.63,44.8,31.95,0
2026-01-04 16:25:00,91.08,52.33,61.0,167.18,0
2026-01-04 16:30:00,52.87,70.8,105.0,134.29,0
2026-01-04 16:35:00,84.64,76.98,66.86,127.71,0
2026-01-04 16:40:00,49.11,97.57,48.18,81.83,0
2026-01-04 16:45:00,60.79,74.37,68.52,124.37,0
2026-01-04 16:50:00,40.56,79.59,53.73,148.29,0
2026-01-04 16:55:00,71.1,80.95,46.63,105.43,0
2026-01-04 17:00:00,90.9,47.25,95.65,144.45,1
2026-01-04 17:05:00,60.45,50.66,79.07,76.22,0
2026-01-04 17:10:00,58.06,48.49,67.53,125.36,0
2026-01-04 17:15:00,39.71,44.02,55.73,182.84,0
2026-01-04 17:20:00,57.41,82.32,57.03,187.76,0
2026-01-04 17:25:00,30.14,73.22,86.68,193.02,0
2026-01-04 17:30:00,43.74,69.43,66.91,135.71,0
2026-01-04 17:35:00,66.54,21.33,20.0,121.74,0
2026-01-04 17:40:00,88.38,100.0,100.74,95.32,1
2026-01-04 17:45:00,100.0,51.9,64.93,20.59,0
2026-01-04 17:50:00,50.27,100.0,67.49,46.03,0
2026-01-04 17:55:00,90.71,41.91,79.39,110.76,0
2026-01-04 18:00:00,66.88,53.38,69.45,114.04,0
2026-01-04 18:05:00,58.98,28.35,73.95,197.67,0
2026-01-04 18:10:00,70.65,74.52,55.22,192.31,0
2026-01-04 18:15:00,63.24,48.18,42.32,82.24,0
2026-01-04 18:20:00,64.21,48.69,66.48,165.01,0
2026-01-04 18:25:00,53.83,43.29,84.91,93.76,0
2026-01-04 18:30:00,34.04,81.99,51.64,157.54,0
2026-01-04 18:35:00,31.13,80.81,50.35,164.33,0
2026-01-04 18:40:00,75.06,100.0,81.54,188.32,0
2026-01-04 18:45:00,56.47,55.66,54.68,92.9,0
2026-01-04 18:50:00,50.08,71.94,55.43,175.79,0
2026-01-04 18:55:00,62.17,44.79,56.03,17.0,0
2026-01-04 19:00:00,77.9,61.97,60.96,191.29,0
2026-01-04 19:05:00,65.61,58.66,36.82,118.62,0
2026-01-04 19:10:00,48.88,76.36,53.37,119.79,0
2026-01-04 19:15:00,86.53,86.31,65.69,7.94,0
2026-01-04 19:20:00,93.58,85.84,65.57,98.62,0
2026-01-04 19:25:00,71.89,52.83,80.53,194.55,0
2026-01-04 19:30:00,81.47,85.97,91.43,96.53,0
2026-01-04 19:35:00,86.84,67.21,86.2,159.24,1
2026-01-04 19:40:00,84.6,62.16,76.63,121.9,0
2026-01-04 19:45:00,74.28,55.25,59.62,178.45,0
2026-01-04 19:50:00,73.97,57.92,52.03,130.53,0
2026-01-04 19:55:00,72.39,99.36,62.29,68.75,0
2026-01-04 20:00:00,40.05,73.53,71.37,123.1,0
2026-01-04 20:05:00,76.01,71.14,75.15,208.07,0
2026-01-04 20:10:00,34.88,63.28,71.97,147.37,0
2026-01-04 20:15:00,46.11,100.0,60.06,113.6,0
2026-01-04 20:20:00,88.07,91.49,74.59,244.07,1
2026-01-04 20:25:00,78.8,55.02,82.17,183.76,0
2026-01-04 20:30:00,91.75,63.07,76.08,164.92,0
2026-01-04 20:35:00,56.57,64.14,61.49,137.45,0
2026-01-04 20:40:00,38.96,70.63,48.66,160.17,0
2026-01-04 20:45:00,57.19,55.38,48.28,161.95,0
2026-01-04 20:50:00,64.04,75.9,51.1,5.0,0
2026-01-04 20:55:00,63.58,94.14,66.11,141.72,0
2026-01-04 21:00:00,84.67,44.35,70.32,111.16,0
2026-01-04 21:05:00,54.77,47.69,39.37,92.51,0
2026-01-04 21:10:00,69.04,59.3,53.94,109.25,0
2026-01-04 21:15:00,42.23,60.14,65.89,34.43,0
2026-01-04 21:20:00,71.01,100.0,47.61,20.75,0
2026-01-04 21:25:00,62.06,86.03,68.94,188.56,0
2026-01-04 21:30:00,47.0,85.0,57.08,145.42,0
2026-01-04 21:35:00,57.28,63.24,50.43,5.0,0
2026-01-04 21:40:00,58.32,62.85,62.85,88.3,0
2026-01-04 21:45:00,56.6,41.87,68.28,168.43,0
2026-01-04 21:50:00,97.43,82.07,48.42,104.6,0
2026-01-04 21:55:00,60.03,76.84,58.12,188.48,0
2026-01-04 22:00:00,57.12,91.15,69.48,177.74,0
2026-01-04 22:05:00,20.05,64.21,49.81,45.38,0
2026-01-04 22:10:00,44.12,65.45,35.48,112.12,0
2026-01-04 22:15:00,56.74,71.06,37.41,95.36,0
2026-01-04 22:20:00,48.28,84.05,55.31,43.59,0
2026-01-04 22:25:00,89.63,41.54,40.91,40.01,0
2026-01-04 22:30:00,58.7,81.25,56.44,75.67,0
2026-01-04 22:35:00,87.77,67.63,88.64,84.75,1
2026-01-04 22:40:00,63.23,48.94,39.94,135.58,0
2026-01-04 22:45:00,62.74,30.48,57.48,177.43,0
2026-01-04 22:50:00,60.22,65.54,96.12,148.25,0
2026-01-04 22:55:00,62.08,94.06,68.53,161.27,0
2026-01-04 23:00:00,96.38,98.14,56.12,105.34,0
2026-01-04 23:05:00,15.61,74.4,59.49,153.17,0
2026-01-04 23:10:00,21.97,100.0,68.87,111.84,0
2026-01-04 23:15:00,51.14,67.23,89.13,95.72,0
2026-01-04 23:20:00,62.29,85.16,53.51,224.34,0
2026-01-04 23:25:00,75.8,59.88,49.88,5.0,0
2026-01-04 23:30:00,71.46,58.74,39.94,16.97,0
2026-01-04 23:35:00,54.32,55.8,63.65,141.05,0
2026-01-04 23:40:00,82.38,30.91,39.51,105.43,0
2026-01-04 23:45:00,82.6,91.17,54.58,40.97,0
2026-01-04 23:50:00,65.68,56.45,47.46,62.0,0
2026-01-04 23:55:00,81.25,53.57,79.19,69.16,0
2026-01-05 00:00:00,67.45,46.76,53.87,169.08,0
2026-01-05 00:05:00,50.77,64.32,68.35,186.68,0
2026-01-05 00:10:00,75.96,99.74,36.33,210.18,1
2026-01-05 00:15:00,64.21,100.0,64.1,32.6,0
2026-01-05 00:20:00,62.03,38.1,42.75,44.81,0
2026-01-05 00:25:00,91.46,61.62,55.19,41.04,0
2026-01-05 00:30:00,12.98,49.38,97.38,190.89,0
2026-01-05 00:35:00,33.65,85.79,76.91,142.95,0
2026-01-05 00:40:00,38.26,73.16,59.95,124.41,0
2026-01-05 00:45:00,54.73,56.54,105.0,132.63,0
2026-01-05 00:50:00,56.91,69.31,47.36,116.88,0
2026-01-05 00:55:00,31.85,59.41,80.64,58.34,0
2026-01-05 01:00:00,42.3,97.06,37.48,148.22,0
2026-01-05 01:05:00,44.78,77.85,58.1,109.76,0
2026-01-05 01:10:00,100.0,80.06,40.44,53.98,0
2026-01-05 01:15:00,98.03,20.0,66.12,151.59,0
2026-01-05 01:20:00,53.77,66.8,62.9,96.58,0
2026-01-05 01:25:00,54.73,100.0,57.08,132.51,0
2026-01-05 01:30:00,39.02,91.87,79.47,113.13,0
2026-01-05 01:35:00,23.84,34.75,52.93,169.03,0
2026-01-05 01:40:00,59.66,62.36,67.23,132.11,0
2026-01-05 01:45:00,42.04,46.37,75.13,71.4,0
2026-01-05 01:50:00,60.3,98.8,38.27,137.71,0
2026-01-05 01:55:00,30.0,72.4,50.03,139.51,0
2026-01-05 02:00:00,46.76,54.18,62.86,148.12,0
2026-01-05 02:05:00,64.97,68.61,72.08,176.97,0
2026-01-05 02:10:00,69.32,21.07,84.74,86.12,0
2026-01-05 02:15:00,70.35,48.47,58.55,156.74,0
2026-01-05 02:20:00,35.59,68.66,56.94,25.14,0
2026-01-05 02:25:00,79.09,83.22,48.04,113.4,0
2026-01-05 02:30:00,46.0,33.06,67.28,104.89,0
2026-01-05 02:35:00,74.66,61.14,57.25,199.63,0
2026-01-05 02:40:00,61.79,86.17,57.62,111.4,0
2026-01-05 02:45:00,34.47,41.87,60.5,153.44,0
2026-01-05 02:50:00,55.68,72.13,70.83,23.1,0
2026-01-05 02:55:00,69.31,69.19,52.98,100.65,0
2026-01-05 03:00:00,74.26,98.86,49.65,73.45,0
2026-01-05 03:05:00,59.18,63.86,68.91,256.15,0
2026-01-05 03:10:00,92.64,64.91,20.0,83.33,0
2026-01-05 03:15:00,82.15,83.39,52.34,124.03,0
2026-01-05 03:20:00,56.87,44.13,43.58,126.96,0
2026-01-05 03:25:00,77.0,64.02,81.25,32.58,0
2026-01-05 03:30:00,100.0,59.8,54.95,91.07,0
2026-01-05 03:35:00,100.0,65.5,53.03,142.26,0
2026-01-05 03:40:00,37.44,83.27,61.22,124.71,0
2026-01-05 03:45:00,43.47,77.97,52.47,5.0,0
2026-01-05 03:50:00,91.7,54.52,55.56,88.82,0
2026-01-05 03:55:00,40.83,70.46,63.55,176.15,0
2026-01-05 04:00:00,35.55,94.83,55.25,152.35,0
2026-01-05 04:05:00,52.28,53.04,55.13,186.99,0
2026-01-05 04:10:00,70.4,70.61,45.84,65.79,0
2026-01-05 04:15:00,59.95,64.52,43.54,190.45,0
2026-01-05 04:20:00,48.99,66.87,62.97,117.56,0
2026-01-05 04:25:00,48.52,38.65,66.91,207.57,0
2026-01-05 04:30:00,47.75,93.39,39.15,120.18,0
2026-01-05 04:35:00,44.41,54.06,74.16,7.39,0
2026-01-05 04:40:00,100.0,86.47,74.22,166.71,0
2026-01-05 04:45:00,67.95,56.82,77.6,95.61,0
2026-01-05 04:50:00,79.74,56.74,66.8,99.31,0
2026-01-05 04:55:00,52.22,89.84,72.19,40.08,0
2026-01-05 05:00:00,58.28,85.89,96.96,209.22,0
2026-01-05 05:05:00,47.73,71.76,57.18,91.34,0
2026-01-05 05:10:00,8.97,81.7,45.27,206.63,0
2026-01-05 05:15:00,34.44,62.81,37.46,96.28,0
2026-01-05 05:20:00,25.79,67.85,90.09,68.97,0
2026-01-05 05:25:00,17.0,56.09,90.3,192.57,0
2026-01-05 05:30:00,38.09,84.27,47.21,115.97,0
2026-01-05 05:35:00,88.5,55.52,50.36,116.5,0
2026-01-05 05:40:00,61.11,94.73,56.82,49.51,0
2026-01-05 05:45:00,87.81,62.31,81.59,94.83,1
2026-01-05 05:50:00,70.22,68.37,41.4,143.58,0
2026-01-05 05:55:00,77.65,81.66,30.53,48.55,0
2026-01-05 06:00:00,43.98,68.43,96.68,90.35,0
2026-01-05 06:05:00,72.48,62.64,67.0,96.88,0
2026-01-05 06:10:00,76.57,67.46,69.27,123.65,0
2026-01-05 06:15:00,50.47,84.09,58.72,201.38,0
2026-01-05 06:20:00,73.19,56.07,69.45,103.5,0
2026-01-05 06:25:00,73.32,65.73,37.77,82.02,0
2026-01-05 06:30:00,51.01,68.19,48.55,271.05,0
2026-01-05 06:35:00,39.54,83.56,63.68,96.17,0
2026-01-05 06:40:00,38.32,66.2,25.67,109.51,0
2026-01-05 06:45:00,63.73,100.0,57.16,100.32,0
2026-01-05 06:50:00,68.54,65.18,56.17,104.78,0
2026-01-05 06:55:00,46.15,63.72,57.16,124.28,0
2026-01-05 07:00:00,62.53,64.92,53.18,170.64,0
2026-01-05 07:05:00,73.41,44.3,46.07,142.22,0
2026-01-05 07:10:00,74.36,49.34,32.85,179.24,0
2026-01-05 07:15:00,93.04,58.45,64.32,177.42,0
2026-01-05 07:20:00,87.54,88.44,57.2,131.47,0
2026-01-05 07:25:00,41.97,67.4,40.0,140.7,0
2026-01-05 07:30:00,95.67,59.28,63.0,180.98,0
2026-01-05 07:35:00,51.38,90.08,57.28,58.88,0
2026-01-05 07:40:00,82.9,95.92,54.62,257.4,1
2026-01-05 07:45:00,63.36,90.6,27.49,91.81,0
2026-01-05 07:50:00,53.76,52.64,72.92,100.7,0
2026-01-05 07:55:00,25.85,59.09,42.27,53.35,0
2026-01-05 08:00:00,58.57,100.0,63.01,54.98,0
2026-01-05 08:05:00,30.81,72.34,49.07,173.57,0
2026-01-05 08:10:00,81.35,63.18,55.78,244.86,0
2026-01-05 08:15:00,92.34,80.93,80.44,88.8,1
2026-01-05 08:20:00,46.06,86.13,70.51,139.1,0
2026-01-05 08:25:00,68.04,57.71,80.08,132.11,0
2026-01-05 08:30:00,47.49,71.95,67.29,175.01,0
2026-01-05 08:35:00,49.43,84.68,68.34,242.03,0
2026-01-05 08:40:00,77.49,47.11,33.5,203.65,0
2026-01-05 08:45:00,61.23,68.22,56.92,106.87,0
2026-01-05 08:50:00,96.79,47.94,58.4,149.08,0
2026-01-05 08:55:00,52.36,50.3,81.58,154.54,0
2026-01-05 09:00:00,81.99,57.86,53.9,118.9,0
2026-01-05 09:05:00,63.95,76.59,66.24,59.72,0
2026-01-05 09:10:00,77.92,62.2,65.61,76.07,0
2026-01-05 09:15:00,53.06,56.33,80.52,183.15,0
2026-01-05 09:20:00,61.01,68.93,59.86,188.82,0
2026-01-05 09:25:00,59.69,47.35,75.24,108.58,0
2026-01-05 09:30:00,45.28,75.72,34.72,134.36,0
2026-01-05 09:35:00,75.24,88.36,36.18,185.85,0
2026-01-05 09:40:00,75.0,66.57,25.47,26.27,0
2026-01-05 09:45:00,73.87,64.35,74.58,95.45,0
2026-01-05 09:50:00,92.74,74.72,72.78,230.98,0
2026-01-05 09:55:00,90.99,31.49,76.35,136.46,0
2026-01-05 10:00:00,54.5,77.66,51.16,57.89,0
2026-01-05 10:05:00,69.46,100.0,52.98,126.45,0
2026-01-05 10:10:00,49.53,65.79,60.06,176.18,0
2026-01-05 10:15:00,62.47,65.86,85.1,5.0,0
2026-01-05 10:20:00,50.01,81.38,89.1,129.7,0
2026-01-05 10:25:00,94.4,97.62,74.7,99.52,0
2026-01-05 10:30:00,69.27,85.55,67.3,29.69,0
2026-01-05 10:35:00,57.64,29.2,83.37,124.51,0
2026-01-05 10:40:00,85.87,78.14,57.91,112.49,0
2026-01-05 10:45:00,18.59,100.0,55.74,118.68,0
2026-01-05 10:50:00,21.72,79.2,59.94,100.85,0
2026-01-05 10:55:00,77.92,47.22,46.34,63.83,0
2026-01-05 11:00:00,63.21,73.07,59.2,39.99,0
2026-01-05 11:05:00,67.01,44.95,44.12,82.01,0
2026-01-05 11:10:00,35.47,90.19,78.4,167.26,0
2026-01-05 11:15:00,61.54,50.79,70.7,132.82,0
2026-01-05 11:20:00,100.0,69.34,84.87,116.2,1
2026-01-05 11:25:00,78.48,52.56,35.93,62.81,0
2026-01-05 11:30:00,65.39,58.16,92.43,99.43,0
2026-01-05 11:35:00,53.22,94.75,36.84,160.54,0
2026-01-05 11:40:00,54.11,69.86,42.83,147.76,0
2026-01-05 11:45:00,19.42,57.93,52.07,93.75,0
2026-01-05 11:50:00,67.15,47.39,82.92,5.0,0
2026-01-05 11:55:00,78.91,34.31,65.61,82.88,0
2026-01-05 12:00:00,30.49,45.48,58.1,93.45,0
2026-01-05 12:05:00,48.77,70.02,49.32,70.11,0
2026-01-05 12:10:00,38.85,85.64,39.99,97.28,0
2026-01-05 12:15:00,42.69,57.91,80.12,164.91,0
2026-01-05 12:20:00,63.07,96.27,74.78,117.95,0
2026-01-05 12:25:00,20.31,55.08,83.64,174.43,0
2026-01-05 12:30:00,74.29,63.72,68.35,37.04,0
2026-01-05 12:35:00,77.08,48.57,20.0,103.22,0
2026-01-05 12:40:00,56.98,85.83,42.09,13.35,0
2026-01-05 12:45:00,12.39,100.0,69.44,96.54,0
2026-01-05 12:50:00,42.07,36.29,56.08,62.49,0
2026-01-05 12:55:00,86.66,61.77,53.06,190.47,0
2026-01-05 13:00:00,6.44,90.77,44.35,142.53,0
2026-01-05 13:05:00,55.05,41.95,77.16,175.82,0
2026-01-05 13:10:00,38.4,78.2,69.3,96.39,0
2026-01-05 13:15:00,78.09,89.99,70.02,63.92,0
2026-01-05 13:20:00,48.5,69.41,51.86,62.16,0
2026-01-05 13:25:00,70.08,77.9,64.82,134.6,0
2026-01-05 13:30:00,73.31,99.7,40.6,219.56,1
2026-01-05 13:35:00,98.72,100.0,59.92,142.68,0
2026-01-05 13:40:00,57.94,66.88,21.55,99.39,0
2026-01-05 13:45:00,69.52,58.42,36.91,109.62,0
2026-01-05 13:50:00,32.3,51.44,56.84,118.28,0
2026-01-05 13:55:00,85.81,85.59,100.0,231.47,1
2026-01-05 14:00:00,46.79,43.31,33.19,187.85,0
2026-01-05 14:05:00,50.78,63.45,42.1,134.3,0
2026-01-05 14:10:00,61.56,69.85,65.47,126.04,0
2026-01-05 14:15:00,30.74,58.95,90.31,136.46,0
2026-01-05 14:20:00,66.58,73.04,65.23,147.19,0
2026-01-05 14:25:00,81.35,100.0,73.23,97.27,0
2026-01-05 14:30:00,67.86,65.81,56.6,73.58,0
2026-01-05 14:35:00,30.22,60.16,53.83,176.77,0
2026-01-05 14:40:00,59.52,86.28,63.31,121.21,0
2026-01-05 14:45:00,76.84,72.31,51.47,172.18,0
2026-01-05 14:50:00,24.44,93.91,73.59,210.54,1
2026-01-05 14:55:00,40.5,70.96,36.3,148.63,0
2026-01-05 15:00:00,79.53,63.53,76.24,139.72,0
2026-01-05 15:05:00,67.4,35.89,62.63,296.01,0
2026-01-05 15:10:00,70.24,38.84,58.56,131.39,0
2026-01-05 15:15:00,99.19,34.96,35.71,60.02,0
2026-01-05 15:20:00,71.37,74.83,46.32,104.53,0
2026-01-05 15:25:00,75.16,43.48,81.18,205.34,0
2026-01-05 15:30:00,100.0,90.6,58.66,48.82,0
2026-01-05 15:35:00,57.72,68.54,66.45,78.61,0
2026-01-05 15:40:00,46.04,63.6,47.93,180.85,0
2026-01-05 15:45:00,70.56,52.81,61.54,105.06,0
2026-01-05 15:50:00,70.78,79.2,40.05,113.94,0
2026-01-05 15:55:00,51.47,53.52,63.6,179.04,0
2026-01-05 16:00:00,41.35,50.26,67.93,80.57,0
2026-01-05 16:05:00,100.0,89.39,67.13,39.23,0
2026-01-05 16:10:00,68.54,74.38,47.54,43.61,0
2026-01-05 16:15:00,47.35,63.77,56.53,152.0,0
2026-01-05 16:20:00,80.32,79.55,70.6,134.25,0
2026-01-05 16:25:00,59.82,68.16,58.62,81.91,0
2026-01-05 16:30:00,56.94,74.89,57.4,56.27,0
2026-01-05 16:35:00,73.25,53.3,92.46,105.12,0
2026-01-05 16:40:00,36.16,100.0,46.78,181.41,0
2026-01-05 16:45:00,69.05,57.57,79.29,74.03,0
2026-01-05 16:50:00,100.0,96.01,43.53,83.55,0
2026-01-05 16:55:00,71.32,64.6,72.48,54.52,0
2026-01-05 17:00:00,54.48,82.53,73.33,99.79,0
2026-01-05 17:05:00,51.86,81.22,53.83,138.59,0
2026-01-05 17:10:00,53.79,88.64,42.52,236.33,0
2026-01-05 17:15:00,56.92,52.87,30.47,131.98,0
2026-01-05 17:20:00,54.44,87.36,52.16,117.05,0
2026-01-05 17:25:00,80.33,100.0,70.42,167.46,0
2026-01-05 17:30:00,27.34,63.34,44.76,158.29,0
2026-01-05 17:35:00,79.24,68.62,63.55,88.23,0
2026-01-05 17:40:00,54.41,58.58,38.38,246.61,0
2026-01-05 17:45:00,69.54,61.76,58.26,118.66,0
2026-01-05 17:50:00,39.46,98.81,43.65,133.0,0
2026-01-05 17:55:00,88.57,49.92,60.75,150.32,0
2026-01-05 18:00:00,86.91,51.04,53.98,139.02,0
2026-01-05 18:05:00,81.19,97.0,42.95,203.9,1
2026-01-05 18:10:00,31.7,79.24,51.46,87.56,0
2026-01-05 18:15:00,78.58,100.0,47.05,163.09,0
2026-01-05 18:20:00,70.1,59.89,40.98,129.05,0
2026-01-05 18:25:00,29.89,70.27,79.32,174.05,0
2026-01-05 18:30:00,61.51,56.11,56.24,108.18,0
2026-01-05 18:35:00,69.29,70.58,26.76,100.73,0
2026-01-05 18:40:00,73.12,36.07,52.03,160.26,0
2026-01-05 18:45:00,65.55,80.33,76.64,139.69,0
2026-01-05 18:50:00,67.82,73.82,49.82,74.88,0
2026-01-05 18:55:00,91.47,66.96,85.96,194.01,1
2026-01-05 19:00:00,86.52,60.97,48.29,160.29,0
2026-01-05 19:05:00,5.0,51.89,70.05,115.92,0
2026-01-05 19:10:00,55.65,81.1,78.59,94.25,0
2026-01-05 19:15:00,58.71,46.92,69.2,140.03,0
2026-01-05 19:20:00,26.96,77.21,40.01,156.33,0
2026-01-05 19:25:00,63.88,100.0,46.92,32.33,0
2026-01-05 19:30:00,86.98,94.74,80.72,140.66,1
2026-01-05 19:35:00,40.27,40.91,49.13,155.89,0
2026-01-05 19:40:00,68.73,58.34,77.61,5.0,0
2026-01-05 19:45:00,43.68,75.59,55.12,130.79,0
2026-01-05 19:50:00,48.56,66.73,64.26,158.2,0
2026-01-05 19:55:00,91.55,42.81,39.82,151.95,0
2026-01-05 20:00:00,51.15,74.94,52.27,164.13,0
2026-01-05 20:05:00,71.24,67.82,48.0,101.98,0
2026-01-05 20:10:00,24.58,100.0,65.61,62.81,0
2026-01-05 20:15:00,99.25,63.44,63.49,21.01,0
2026-01-05 20:20:00,74.05,89.02,69.4,180.07,0
2026-01-05 20:25:00,58.35,45.19,54.15,158.67,0
2026-01-05 20:30:00,73.51,49.5,47.12,184.27,0
2026-01-05 20:35:00,33.8,80.99,64.92,80.12,0
2026-01-05 20:40:00,85.65,87.51,45.53,164.21,0
2026-01-05 20:45:00,55.52,50.77,79.25,37.35,0
2026-01-05 20:50:00,57.92,68.43,60.17,72.18,0
2026-01-05 20:55:00,52.17,43.13,56.78,126.93,0
2026-01-05 21:00:00,50.39,64.74,69.39,156.48,0
2026-01-05 21:05:00,75.89,83.06,60.78,212.35,0
2026-01-05 21:10:00,67.12,60.17,35.47,106.8,0
2026-01-05 21:15:00,75.03,63.52,45.02,72.38,0
2026-01-05 21:20:00,61.82,47.66,78.92,69.56,0
2026-01-05 21:25:00,72.26,56.33,63.34,82.17,0
2026-01-05 21:30:00,53.62,99.65,35.09,242.16,1
2026-01-05 21:35:00,100.0,69.31,67.63,161.63,0
2026-01-05 21:40:00,30.64,49.96,53.05,181.19,0
2026-01-05 21:45:00,87.22,62.33,48.01,106.86,0
2026-01-05 21:50:00,89.36,39.25,43.68,119.91,0
2026-01-05 21:55:00,44.96,49.75,78.0,158.46,0
2026-01-05 22:00:00,100.0,92.49,30.55,92.18,0
2026-01-05 22:05:00,81.91,65.44,48.6,103.98,0
2026-01-05 22:10:00,81.42,100.0,63.92,82.89,0
2026-01-05 22:15:00,62.56,66.28,87.25,95.39,0
2026-01-05 22:20:00,57.66,67.35,70.86,122.69,0
2026-01-05 22:25:00,57.81,79.54,48.46,74.81,0
2026-01-05 22:30:00,69.81,19.89,86.47,135.73,0
2026-01-05 22:35:00,90.02,71.69,40.32,135.65,0
2026-01-05 22:40:00,65.63,67.12,66.25,110.14,0
2026-01-05 22:45:00,43.77,94.75,69.8,74.49,0
2026-01-05 22:50:00,78.49,85.36,47.9,125.77,0
2026-01-05 22:55:00,80.42,47.59,73.16,92.23,0
2026-01-05 23:00:00,75.09,90.36,53.78,122.56,0
2026-01-05 23:05:00,76.91,63.28,73.12,180.4,0
2026-01-05 23:10:00,56.58,51.72,32.57,51.09,0
2026-01-05 23:15:00,43.42,71.55,67.36,239.54,0
2026-01-05 23:20:00,44.64,64.35,55.41,116.01,0
2026-01-05 23:25:00,29.29,95.69,80.4,142.65,0
2026-01-05 23:30:00,66.74,74.13,61.3,78.6,0
2026-01-05 23:35:00,60.33,71.7,81.99,182.82,0
2026-01-05 23:40:00,53.2,84.21,70.12,113.09,0
2026-01-05 23:45:00,5.0,87.67,59.96,98.32,0
2026-01-05 23:50:00,37.05,82.1,74.6,88.35,0
2026-01-05 23:55:00,84.42,93.55,74.7,105.23,0
2026-01-06 00:00:00,48.71,78.96,69.55,143.01,0
2026-01-06 00:05:00,69.21,71.02,25.32,129.5,0
