timestamp,cpu_usage,ram_usage,temp_celsius,network_latency,disk_io,swap_usage,net_throughput,thread_count,failure
2026-01-04 12:00:00,77.12,64.61,48.52,136.15,64.65,37.52,105.76,277.03,0
2026-01-04 12:05:00,69.58,75.4,67.02,88.21,16.12,19.43,380.67,78.8,0
2026-01-04 12:10:00,37.3,38.47,68.69,33.48,0.0,10.0,232.84,320.42,0
2026-01-04 12:15:00,90.85,80.68,77.67,96.49,46.11,7.48,36.68,263.48,0
2026-01-04 12:20:00,51.99,81.74,48.28,155.24,22.41,15.57,222.41,257.91,0
2026-01-04 12:25:00,28.9,68.85,52.76,141.67,13.45,21.63,487.91,491.39,0
2026-01-04 12:30:00,41.1,52.38,86.87,121.7,52.7,12.06,66.54,361.96,0
2026-01-04 12:35:00,41.58,50.37,59.37,169.4,32.1,0.0,0.0,97.63,0
2026-01-04 12:40:00,63.04,86.47,62.48,108.8,9.73,6.13,321.77,442.82,0
2026-01-04 12:45:00,56.52,40.8,59.2,123.1,73.7,15.22,0.0,112.69,0
2026-01-04 12:50:00,55.26,87.16,80.13,93.61,2.79,23.88,531.4,454.0,0
2026-01-04 12:55:00,74.39,65.03,80.75,172.61,33.27,0.0,526.87,278.74,0
2026-01-04 13:00:00,68.8,66.27,79.81,136.03,0.0,18.18,436.89,363.04,0
2026-01-04 13:05:00,68.32,37.25,62.43,89.37,40.41,17.65,247.98,346.26,0
2026-01-04 13:10:00,70.2,65.36,48.04,38.1,22.18,9.58,549.64,327.78,0
2026-01-04 13:15:00,74.32,79.04,92.8,180.77,51.39,7.96,492.18,381.43,0
2026-01-04 13:20:00,19.84,43.94,75.7,79.08,34.65,6.16,154.11,362.28,0
2026-01-04 13:25:00,54.71,76.98,54.69,123.96,62.01,16.69,508.99,630.46,0
2026-01-04 13:30:00,18.4,69.6,84.78,249.39,26.41,28.52,85.9,383.59,0
2026-01-04 13:35:00,62.72,56.41,53.43,164.08,2.91,29.37,214.53,387.08,0
2026-01-04 13:40:00,61.91,83.38,84.57,208.61,39.75,1.51,0.0,243.57,0
2026-01-04 13:45:00,82.91,28.36,85.65,90.4,29.95,12.76,276.27,407.13,0
2026-01-04 13:50:00,85.75,74.24,47.26,178.9,0.0,0.0,196.99,196.46,0
2026-01-04 13:55:00,66.06,97.15,71.31,121.47,13.89,16.31,168.6,522.52,0
2026-01-04 14:00:00,51.99,93.92,74.52,140.13,20.26,22.17,220.18,127.35,0
2026-01-04 14:05:00,71.7,75.02,103.84,231.15,66.11,33.85,145.68,223.45,0
2026-01-04 14:10:00,51.44,62.57,50.12,104.67,49.15,0.0,257.5,105.63,0
2026-01-04 14:15:00,61.97,56.56,84.92,121.06,28.05,1.94,481.04,412.95,0
2026-01-04 14:20:00,81.72,62.55,62.28,70.32,44.42,16.73,58.87,286.42,0
2026-01-04 14:25:00,50.84,77.79,42.14,168.87,0.0,0.0,405.25,452.89,0
2026-01-04 14:30:00,78.11,53.47,60.08,89.17,23.7,17.07,288.74,203.66,0
2026-01-04 14:35:00,75.55,81.63,62.04,176.25,43.02,22.48,317.34,429.72,0
2026-01-04 14:40:00,42.9,100.0,45.06,29.25,38.31,0.0,244.47,436.98,0
2026-01-04 14:45:00,81.48,66.89,66.99,150.18,24.21,16.59,120.87,381.77,0
2026-01-04 14:50:00,75.97,43.8,77.32,84.6,34.23,0.45,330.08,354.63,0
2026-01-04 14:55:00,64.04,43.79,65.81,160.18,41.76,31.51,343.39,370.58,0
2026-01-04 15:00:00,46.75,81.98,53.33,119.25,34.81,17.48,105.92,213.4,0
2026-01-04 15:05:00,44.82,66.92,59.62,90.56,52.22,7.32,9.07,188.71,0
2026-01-04 15:10:00,51.25,83.78,61.93,98.74,41.37,0.14,265.36,431.58,0
2026-01-04 15:15:00,72.85,58.39,65.48,73.23,45.22,19.67,385.85,294.7,0
2026-01-04 15:20:00,42.89,82.95,79.76,166.08,69.27,31.3,430.92,418.01,0
2026-01-04 15:25:00,70.75,65.15,66.35,62.32,51.55,5.74,466.6,582.65,0
2026-01-04 15:30:00,37.16,54.81,39.56,105.31,69.82,9.72,316.85,281.43,0
2026-01-04 15:35:00,57.92,60.78,53.0,138.99,21.56,5.97,202.62,259.99,0
2026-01-04 15:40:00,64.19,46.45,64.66,208.74,3.15,33.67,249.61,301.36,0
2026-01-04 15:45:00,100.0,100.0,79.99,119.49,32.19,0.0,26.23,355.85,0
2026-01-04 15:50:00,34.45,66.27,82.77,106.66,30.49,30.43,127.12,442.12,0
2026-01-04 15:55:00,91.44,79.6,90.39,135.05,64.19,10.47,240.42,345.74,1
2026-01-04 16:00:00,65.0,58.34,64.09,5.96,12.4,14.14,202.0,661.78,0
2026-01-04 16:05:00,70.22,49.07,74.21,54.07,33.42,10.91,266.56,413.13,0
2026-01-04 16:10:00,64.37,63.79,38.73,99.35,43.1,17.88,2.53,467.12,0
2026-01-04 16:15:00,70.89,87.82,68.88,80.79,37.0,6.24,42.74,344.47,0
2026-01-04 16:20:00,58.93,58.63,44.8,31.95,31.57,27.7,389.61,501.77,0
2026-01-04 16:25:00,91.08,52.33,61.0,167.18,42.17,28.19,100.0,319.21,0
2026-01-04 16:30:00,52.87,70.8,105.0,134.29,56.58,3.2,128.29,253.37,0
2026-01-04 16:35:00,84.64,76.98,66.86,127.71,65.71,23.01,267.11,485.8,0
2026-01-04 16:40:00,49.11,97.57,48.18,81.83,35.66,10.72,82.39,341.41,0
2026-01-04 16:45:00,60.79,74.37,68.52,124.37,18.68,15.62,449.14,386.79,0
2026-01-04 16:50:00,40.56,79.59,53.73,148.29,65.69,33.3,23.77,497.28,0
2026-01-04 16:55:00,71.1,80.95,46.63,105.43,13.45,6.91,250.27,370.85,0
2026-01-04 17:00:00,90.9,47.25,95.65,144.45,70.81,26.12,115.25,327.61,1
2026-01-04 17:05:00,60.45,50.66,79.07,76.22,61.88,20.49,278.11,269.69,0
2026-01-04 17:10:00,58.06,48.49,67.53,125.36,64.79,12.67,160.46,509.25,0
2026-01-04 17:15:00,39.71,44.02,55.73,182.84,48.71,19.41,245.74,298.74,0
2026-01-04 17:20:00,57.41,82.32,57.03,187.76,0.0,17.98,469.83,342.33,0
2026-01-04 17:25:00,30.14,73.22,86.68,193.02,14.22,1.1,126.26,393.04,0
2026-01-04 17:30:00,43.74,69.43,66.91,135.71,41.14,7.72,124.76,392.42,0
2026-01-04 17:35:00,66.54,21.33,20.0,121.74,21.49,2.46,193.14,502.05,0
2026-01-04 17:40:00,88.38,100.0,100.74,95.32,28.69,11.68,515.32,339.53,1
2026-01-04 17:45:00,100.0,51.9,64.93,20.59,47.26,31.14,233.85,556.46,0
2026-01-04 17:50:00,50.27,100.0,67.49,46.03,31.6,21.97,472.16,312.69,0
2026-01-04 17:55:00,90.71,41.91,79.39,110.76,10.62,0.0,218.16,405.61,0
2026-01-04 18:00:00,66.88,53.38,69.45,114.04,52.71,11.72,464.13,322.43,0
2026-01-04 18:05:00,58.98,28.35,73.95,197.67,45.3,17.8,323.33,663.97,0
2026-01-04 18:10:00,70.65,74.52,55.22,192.31,30.02,23.93,349.82,297.4,0
2026-01-04 18:15:00,63.24,48.18,42.32,82.24,49.23,7.19,0.0,310.97,0
2026-01-04 18:20:00,64.21,48.69,66.48,165.01,36.9,0.15,0.0,367.21,0
2026-01-04 18:25:00,53.83,43.29,84.91,93.76,61.63,14.32,442.64,309.98,0
2026-01-04 18:30:00,34.04,81.99,51.64,157.54,38.02,21.83,440.4,397.17,0
2026-01-04 18:35:00,31.13,80.81,50.35,164.33,61.48,17.82,685.86,534.36,0
2026-01-04 18:40:00,75.06,100.0,81.54,188.32,0.0,4.38,0.0,372.1,0
2026-01-04 18:45:00,56.47,55.66,54.68,92.9,44.18,36.06,337.44,377.64,0
2026-01-04 18:50:00,50.08,71.94,55.43,175.79,27.04,13.81,65.71,315.63,0
2026-01-04 18:55:00,62.17,44.79,56.03,17.0,17.82,17.32,116.69,274.24,0
2026-01-04 19:00:00,77.9,61.97,60.96,191.29,58.17,7.06,159.6,364.48,0
2026-01-04 19:05:00,65.61,58.66,36.82,118.62,52.78,28.28,318.82,351.14,0
2026-01-04 19:10:00,48.88,76.36,53.37,119.79,0.0,21.86,130.48,525.99,0
2026-01-04 19:15:00,86.53,86.31,65.69,7.94,49.31,18.78,256.06,206.14,0
2026-01-04 19:20:00,93.58,85.84,65.57,98.62,46.88,1.18,399.77,568.18,0
2026-01-04 19:25:00,71.89,52.83,80.53,194.55,20.54,28.13,453.04,327.98,0
2026-01-04 19:30:00,81.47,85.97,91.43,96.53,18.29,24.08,374.67,372.28,0
2026-01-04 19:35:00,86.84,67.21,86.2,159.24,3.19,27.18,331.34,190.27,1
2026-01-04 19:40:00,84.6,62.16,76.63,121.9,28.25,15.44,224.51,434.29,0
2026-01-04 19:45:00,74.28,55.25,59.62,178.45,31.45,14.1,147.59,205.93,0
2026-01-04 19:50:00,73.97,57.92,52.03,130.53,50.94,12.81,347.02,406.01,0
2026-01-04 19:55:00,72.39,99.36,62.29,68.75,40.39,42.35,60.84,391.35,0
2026-01-04 20:00:00,40.05,73.53,71.37,123.1,13.8,8.49,271.44,301.16,0
2026-01-04 20:05:00,76.01,71.14,75.15,208.07,39.78,0.77,56.38,50.0,0
2026-01-04 20:10:00,34.88,63.28,71.97,147.37,29.92,10.52,242.57,674.09,0
2026-01-04 20:15:00,46.11,100.0,60.06,113.6,16.3,8.6,60.33,191.87,0
2026-01-04 20:20:00,88.07,91.49,74.59,244.07,3.21,30.12,177.9,390.91,1
2026-01-04 20:25:00,78.8,55.02,82.17,183.76,47.5,0.0,128.33,240.53,0
2026-01-04 20:30:00,91.75,63.07,76.08,164.92,43.93,8.26,106.62,507.2,0
2026-01-04 20:35:00,56.57,64.14,61.49,137.45,46.14,17.29,234.28,293.08,0
2026-01-04 20:40:00,38.96,70.63,48.66,160.17,20.44,30.22,0.0,237.2,0
2026-01-04 20:45:00,57.19,55.38,48.28,161.95,38.42,23.56,0.0,439.27,0
2026-01-04 20:50:00,64.04,75.9,51.1,5.0,7.49,34.43,394.67,159.21,0
2026-01-04 20:55:00,63.58,94.14,66.11,141.72,15.27,19.15,276.55,288.01,0
2026-01-04 21:00:00,84.67,44.35,70.32,111.16,35.67,12.56,119.79,453.54,0
2026-01-04 21:05:00,54.77,47.69,39.37,92.51,40.25,25.27,425.3,576.03,0
2026-01-04 21:10:00,69.04,59.3,53.94,109.25,2.42,0.0,134.95,205.64,0
2026-01-04 21:15:00,42.23,60.14,65.89,34.43,13.85,0.0,145.66,258.27,0
2026-01-04 21:20:00,71.01,100.0,47.61,20.75,27.69,26.72,108.99,402.82,0
2026-01-04 21:25:00,62.06,86.03,68.94,188.56,54.17,17.53,593.19,50.39,0
2026-01-04 21:30:00,47.0,85.0,57.08,145.42,18.74,26.57,292.32,553.64,0
2026-01-04 21:35:00,57.28,63.24,50.43,5.0,37.81,4.77,285.23,200.08,0
2026-01-04 21:40:00,58.32,62.85,62.85,88.3,39.91,30.42,333.95,284.39,0
2026-01-04 21:45:00,56.6,41.87,68.28,168.43,30.01,23.04,0.0,389.13,0
2026-01-04 21:50:00,97.43,82.07,48.42,104.6,40.36,14.63,143.08,357.69,0
2026-01-04 21:55:00,60.03,76.84,58.12,188.48,8.1,17.49,331.9,205.46,0
2026-01-04 22:00:00,57.12,91.15,69.48,177.74,21.88,19.16,249.26,608.22,0
2026-01-04 22:05:00,20.05,64.21,49.81,45.38,63.69,4.72,646.98,50.0,0
2026-01-04 22:10:00,44.12,65.45,35.48,112.12,65.1,10.38,153.67,181.7,0
2026-01-04 22:15:00,56.74,71.06,37.41,95.36,51.86,18.97,419.77,254.48,0
2026-01-04 22:20:00,48.28,84.05,55.31,43.59,57.01,9.9,395.08,207.54,0
2026-01-04 22:25:00,89.63,41.54,40.91,40.01,0.0,0.0,275.71,532.93,0
2026-01-04 22:30:00,58.7,81.25,56.44,75.67,16.03,18.54,308.39,101.25,0
2026-01-04 22:35:00,87.77,67.63,88.64,84.75,28.78,25.03,197.76,583.62,1
2026-01-04 22:40:00,63.23,48.94,39.94,135.58,83.31,27.82,0.0,308.28,0
2026-01-04 22:45:00,62.74,30.48,57.48,177.43,28.74,21.39,312.85,145.86,0
2026-01-04 22:50:00,60.22,65.54,96.12,148.25,49.9,24.82,327.12,50.0,0
2026-01-04 22:55:00,62.08,94.06,68.53,161.27,42.57,26.85,355.42,317.73,0
2026-01-04 23:00:00,96.38,98.14,56.12,105.34,42.12,15.96,261.36,244.7,0
2026-01-04 23:05:00,15.61,74.4,59.49,153.17,34.53,0.0,424.67,385.47,0
2026-01-04 23:10:00,21.97,100.0,68.87,111.84,11.0,28.92,94.12,282.41,0
2026-01-04 23:15:00,51.14,67.23,89.13,95.72,0.0,4.28,514.31,493.37,0
2026-01-04 23:20:00,62.29,85.16,53.51,224.34,60.64,1.43,72.18,328.63,0
2026-01-04 23:25:00,75.8,59.88,49.88,5.0,22.67,1.76,230.59,286.41,0
2026-01-04 23:30:00,71.46,58.74,39.94,16.97,0.0,44.81,372.56,495.99,0
2026-01-04 23:35:00,54.32,55.8,63.65,141.05,43.76,20.29,157.31,384.23,0
2026-01-04 23:40:00,82.38,30.91,39.51,105.43,43.38,2.5,384.82,466.19,0
2026-01-04 23:45:00,82.6,91.17,54.58,40.97,50.36,6.8,188.3,522.3,0
2026-01-04 23:50:00,65.68,56.45,47.46,62.0,57.31,14.99,271.26,305.93,0
2026-01-04 23:55:00,81.25,53.57,79.19,69.16,16.62,21.51,217.4,355.74,0
2026-01-05 00:00:00,67.45,46.76,53.87,169.08,17.5,18.35,146.17,476.57,0
2026-01-05 00:05:00,50.77,64.32,68.35,186.68,28.63,3.86,655.19,50.0,0
2026-01-05 00:10:00,75.96,99.74,36.33,210.18,51.43,18.81,98.85,334.73,1
2026-01-05 00:15:00,64.21,100.0,64.1,32.6,0.0,7.67,0.0,316.27,0
2026-01-05 00:20:00,62.03,38.1,42.75,44.81,37.56,27.56,105.35,406.11,0
2026-01-05 00:25:00,91.46,61.62,55.19,41.04,53.64,15.68,273.63,229.83,0
2026-01-05 00:30:00,12.98,49.38,97.38,190.89,52.82,5.89,182.17,514.32,0
2026-01-05 00:35:00,33.65,85.79,76.91,142.95,49.17,23.27,433.34,239.34,0
2026-01-05 00:40:00,38.26,73.16,59.95,124.41,56.26,19.6,426.79,281.15,0
2026-01-05 00:45:00,54.73,56.54,105.0,132.63,0.0,9.3,192.69,250.34,0
2026-01-05 00:50:00,56.91,69.31,47.36,116.88,67.27,23.76,0.0,534.48,0
2026-01-05 00:55:00,31.85,59.41,80.64,58.34,41.61,22.55,19.03,50.0,0
2026-01-05 01:00:00,42.3,97.06,37.48,148.22,61.69,29.42,244.2,618.03,0
2026-01-05 01:05:00,44.78,77.85,58.1,109.76,11.51,23.52,0.0,571.01,0
2026-01-05 01:10:00,100.0,80.06,40.44,53.98,0.0,12.43,183.8,265.27,0
2026-01-05 01:15:00,98.03,20.0,66.12,151.59,70.73,0.0,505.83,504.04,0
2026-01-05 01:20:00,53.77,66.8,62.9,96.58,16.47,17.24,311.71,369.51,0
2026-01-05 01:25:00,54.73,100.0,57.08,132.51,28.78,19.1,258.22,597.94,0
2026-01-05 01:30:00,39.02,91.87,79.47,113.13,45.55,15.61,62.66,492.6,0
2026-01-05 01:35:00,23.84,34.75,52.93,169.03,50.46,0.0,282.71,678.97,0
2026-01-05 01:40:00,59.66,62.36,67.23,132.11,56.57,23.15,203.47,115.68,0
2026-01-05 01:45:00,42.04,46.37,75.13,71.4,39.47,4.06,292.95,378.7,0
2026-01-05 01:50:00,60.3,98.8,38.27,137.71,13.91,23.23,380.88,91.38,0
2026-01-05 01:55:00,30.0,72.4,50.03,139.51,49.13,35.41,411.66,272.19,0
2026-01-05 02:00:00,46.76,54.18,62.86,148.12,49.45,11.97,273.2,687.45,0
2026-01-05 02:05:00,64.97,68.61,72.08,176.97,0.0,20.26,342.15,420.23,0
2026-01-05 02:10:00,69.32,21.07,84.74,86.12,63.37,15.39,157.84,497.68,0
2026-01-05 02:15:00,70.35,48.47,58.55,156.74,0.0,21.31,453.86,427.09,0
2026-01-05 02:20:00,35.59,68.66,56.94,25.14,55.69,16.24,90.32,417.57,0
2026-01-05 02:25:00,79.09,83.22,48.04,113.4,22.32,8.8,212.66,271.65,0
2026-01-05 02:30:00,46.0,33.06,67.28,104.89,49.11,4.14,472.59,243.7,0
2026-01-05 02:35:00,74.66,61.14,57.25,199.63,45.2,34.09,163.3,267.63,0
2026-01-05 02:40:00,61.79,86.17,57.62,111.4,34.26,20.26,8.66,50.0,0
2026-01-05 02:45:00,34.47,41.87,60.5,153.44,44.02,24.97,176.06,337.69,0
2026-01-05 02:50:00,55.68,72.13,70.83,23.1,33.27,19.79,500.51,385.98,0
2026-01-05 02:55:00,69.31,69.19,52.98,100.65,49.28,26.71,0.0,257.12,0
2026-01-05 03:00:00,74.26,98.86,49.65,73.45,78.71,4.25,268.43,330.4,0
2026-01-05 03:05:00,59.18,63.86,68.91,256.15,8.18,16.0,135.88,428.76,0
2026-01-05 03:10:00,92.64,64.91,20.0,83.33,0.0,21.07,219.83,482.72,0
2026-01-05 03:15:00,82.15,83.39,52.34,124.03,26.69,30.51,187.26,170.33,0
2026-01-05 03:20:00,56.87,44.13,43.58,126.96,25.32,47.08,422.89,230.78,0
2026-01-05 03:25:00,77.0,64.02,81.25,32.58,27.45,19.89,259.69,462.94,0
2026-01-05 03:30:00,100.0,59.8,54.95,91.07,16.47,7.07,431.9,438.35,0
2026-01-05 03:35:00,100.0,65.5,53.03,142.26,52.45,0.65,481.14,551.66,0
2026-01-05 03:40:00,37.44,83.27,61.22,124.71,7.37,4.14,255.38,545.44,0
2026-01-05 03:45:00,43.47,77.97,52.47,5.0,44.02,5.71,185.29,712.23,0
2026-01-05 03:50:00,91.7,54.52,55.56,88.82,47.77,0.0,317.89,306.09,0
2026-01-05 03:55:00,40.83,70.46,63.55,176.15,41.33,6.89,352.63,586.78,0
2026-01-05 04:00:00,35.55,94.83,55.25,152.35,44.74,23.6,42.41,212.0,0
2026-01-05 04:05:00,52.28,53.04,55.13,186.99,53.99,15.9,292.49,709.11,0
2026-01-05 04:10:00,70.4,70.61,45.84,65.79,36.07,11.9,204.36,418.2,0
2026-01-05 04:15:00,59.95,64.52,43.54,190.45,28.07,0.0,174.34,431.3,0
2026-01-05 04:20:00,48.99,66.87,62.97,117.56,44.73,27.6,125.63,498.49,0
2026-01-05 04:25:00,48.52,38.65,66.91,207.57,47.01,21.14,137.37,146.7,0
2026-01-05 04:30:00,47.75,93.39,39.15,120.18,52.79,14.84,476.02,188.79,0
2026-01-05 04:35:00,44.41,54.06,74.16,7.39,0.75,0.0,184.48,367.35,0
2026-01-05 04:40:00,100.0,86.47,74.22,166.71,31.33,9.11,455.88,401.86,0
2026-01-05 04:45:00,67.95,56.82,77.6,95.61,13.69,20.2,273.58,662.38,0
2026-01-05 04:50:00,79.74,56.74,66.8,99.31,46.22,14.66,46.11,207.62,0
2026-01-05 04:55:00,52.22,89.84,72.19,40.08,49.53,17.3,284.34,581.03,0
2026-01-05 05:00:00,58.28,85.89,96.96,209.22,29.51,23.23,36.17,310.16,0
2026-01-05 05:05:00,47.73,71.76,57.18,91.34,20.41,16.86,359.29,308.07,0
2026-01-05 05:10:00,8.97,81.7,45.27,206.63,46.94,22.8,212.6,325.42,0
2026-01-05 05:15:00,34.44,62.81,37.46,96.28,32.34,4.88,403.93,304.21,0
2026-01-05 05:20:00,25.79,67.85,90.09,68.97,63.53,0.33,508.04,422.98,0
2026-01-05 05:25:00,17.0,56.09,90.3,192.57,70.46,20.73,0.0,290.76,0
2026-01-05 05:30:00,38.09,84.27,47.21,115.97,55.01,23.19,166.99,138.43,0
2026-01-05 05:35:00,88.5,55.52,50.36,116.5,39.65,21.23,32.3,309.83,0
2026-01-05 05:40:00,61.11,94.73,56.82,49.51,71.51,16.58,638.49,418.5,0
2026-01-05 05:45:00,87.81,62.31,81.59,94.83,39.81,11.11,170.74,139.65,1
2026-01-05 05:50:00,70.22,68.37,41.4,143.58,25.42,17.53,13.28,437.27,0
2026-01-05 05:55:00,77.65,81.66,30.53,48.55,21.49,19.55,653.26,527.08,0
2026-01-05 06:00:00,43.98,68.43,96.68,90.35,20.93,20.27,119.31,571.99,0
2026-01-05 06:05:00,72.48,62.64,67.0,96.88,34.87,46.29,0.0,400.65,0
2026-01-05 06:10:00,76.57,67.46,69.27,123.65,44.26,3.95,41.49,79.3,0
2026-01-05 06:15:00,50.47,84.09,58.72,201.38,6.7,53.71,275.77,447.14,0
2026-01-05 06:20:00,73.19,56.07,69.45,103.5,26.02,0.0,258.23,495.08,0
2026-01-05 06:25:00,73.32,65.73,37.77,82.02,39.26,19.63,99.52,245.52,0
2026-01-05 06:30:00,51.01,68.19,48.55,271.05,47.87,0.66,162.69,339.1,0
2026-01-05 06:35:00,39.54,83.56,63.68,96.17,34.48,18.67,259.55,422.54,0
2026-01-05 06:40:00,38.32,66.2,25.67,109.51,39.89,26.79,488.3,618.09,0
2026-01-05 06:45:00,63.73,100.0,57.16,100.32,10.23,15.39,309.99,311.62,0
2026-01-05 06:50:00,68.54,65.18,56.17,104.78,16.76,26.68,148.63,483.69,0
2026-01-05 06:55:00,46.15,63.72,57.16,124.28,33.78,9.92,208.88,397.44,0
2026-01-05 07:00:00,62.53,64.92,53.18,170.64,45.21,0.0,388.55,379.91,0
2026-01-05 07:05:00,73.41,44.3,46.07,142.22,39.63,22.52,552.41,549.57,0
2026-01-05 07:10:00,74.36,49.34,32.85,179.24,18.02,15.37,51.17,225.29,0
2026-01-05 07:15:00,93.04,58.45,64.32,177.42,30.27,9.24,450.54,384.56,0
2026-01-05 07:20:00,87.54,88.44,57.2,131.47,65.24,10.07,193.7,354.08,0
2026-01-05 07:25:00,41.97,67.4,40.0,140.7,45.89,19.88,0.0,123.96,0
2026-01-05 07:30:00,95.67,59.28,63.0,180.98,31.75,5.23,0.0,534.89,0
2026-01-05 07:35:00,51.38,90.08,57.28,58.88,14.48,19.5,490.15,474.35,0
2026-01-05 07:40:00,82.9,95.92,54.62,257.4,20.73,29.26,511.6,355.08,1
2026-01-05 07:45:00,63.36,90.6,27.49,91.81,35.13,39.72,147.57,310.79,0
2026-01-05 07:50:00,53.76,52.64,72.92,100.7,40.52,31.85,211.81,350.03,0
2026-01-05 07:55:00,25.85,59.09,42.27,53.35,46.31,16.94,0.0,456.11,0
2026-01-05 08:00:00,58.57,100.0,63.01,54.98,42.76,18.09,387.17,357.93,0
2026-01-05 08:05:00,30.81,72.34,49.07,173.57,27.6,10.2,244.89,249.87,0
2026-01-05 08:10:00,81.35,63.18,55.78,244.86,24.78,9.41,0.0,272.44,0
2026-01-05 08:15:00,92.34,80.93,80.44,88.8,75.94,25.46,286.85,348.18,1
2026-01-05 08:20:00,46.06,86.13,70.51,139.1,23.87,11.31,0.0,210.11,0
2026-01-05 08:25:00,68.04,57.71,80.08,132.11,9.17,19.39,350.35,400.0,0
2026-01-05 08:30:00,47.49,71.95,67.29,175.01,2.23,3.45,55.09,231.05,0
2026-01-05 08:35:00,49.43,84.68,68.34,242.03,27.94,31.44,310.67,206.85,0
2026-01-05 08:40:00,77.49,47.11,33.5,203.65,53.8,11.13,132.45,828.97,0
2026-01-05 08:45:00,61.23,68.22,56.92,106.87,23.48,28.06,0.0,640.98,0
2026-01-05 08:50:00,96.79,47.94,58.4,149.08,64.55,6.55,429.31,371.59,0
2026-01-05 08:55:00,52.36,50.3,81.58,154.54,34.85,5.92,439.17,477.65,0
2026-01-05 09:00:00,81.99,57.86,53.9,118.9,57.19,30.94,156.08,503.14,0
2026-01-05 09:05:00,63.95,76.59,66.24,59.72,19.85,7.49,299.4,338.68,0
2026-01-05 09:10:00,77.92,62.2,65.61,76.07,20.16,0.0,328.87,392.41,0
2026-01-05 09:15:00,53.06,56.33,80.52,183.15,36.82,2.52,334.69,310.67,0
2026-01-05 09:20:00,61.01,68.93,59.86,188.82,44.65,25.28,560.61,538.35,0
2026-01-05 09:25:00,59.69,47.35,75.24,108.58,31.42,24.13,325.02,540.41,0
2026-01-05 09:30:00,45.28,75.72,34.72,134.36,40.85,5.85,185.62,584.29,0
2026-01-05 09:35:00,75.24,88.36,36.18,185.85,46.77,7.42,327.02,389.9,0
2026-01-05 09:40:00,75.0,66.57,25.47,26.27,6.59,23.08,172.61,675.17,0
2026-01-05 09:45:00,73.87,64.35,74.58,95.45,28.18,30.79,58.2,338.55,0
2026-01-05 09:50:00,92.74,74.72,72.78,230.98,24.63,14.17,469.55,657.04,0
2026-01-05 09:55:00,90.99,31.49,76.35,136.46,25.6,21.65,346.15,280.51,0
2026-01-05 10:00:00,54.5,77.66,51.16,57.89,43.14,25.48,0.0,155.38,0
2026-01-05 10:05:00,69.46,100.0,52.98,126.45,24.9,40.84,126.94,654.17,0
2026-01-05 10:10:00,49.53,65.79,60.06,176.18,0.0,1.13,386.38,449.06,0
2026-01-05 10:15:00,62.47,65.86,85.1,5.0,30.27,6.98,0.0,427.87,0
2026-01-05 10:20:00,50.01,81.38,89.1,129.7,13.71,8.92,114.47,295.93,0
2026-01-05 10:25:00,94.4,97.62,74.7,99.52,44.93,24.93,729.07,223.23,0
2026-01-05 10:30:00,69.27,85.55,67.3,29.69,51.11,11.98,190.4,237.46,0
2026-01-05 10:35:00,57.64,29.2,83.37,124.51,0.0,18.75,444.88,370.78,0
2026-01-05 10:40:00,85.87,78.14,57.91,112.49,19.52,16.46,520.08,327.47,0
2026-01-05 10:45:00,18.59,100.0,55.74,118.68,42.07,15.02,86.47,58.91,0
2026-01-05 10:50:00,21.72,79.2,59.94,100.85,6.82,16.29,297.95,604.06,0
2026-01-05 10:55:00,77.92,47.22,46.34,63.83,50.65,27.36,620.59,287.04,0
2026-01-05 11:00:00,63.21,73.07,59.2,39.99,55.99,3.35,332.71,535.76,0
2026-01-05 11:05:00,67.01,44.95,44.12,82.01,31.76,13.22,675.79,244.15,0
2026-01-05 11:10:00,35.47,90.19,78.4,167.26,19.52,0.42,135.36,373.23,0
2026-01-05 11:15:00,61.54,50.79,70.7,132.82,0.0,17.72,573.48,495.85,0
2026-01-05 11:20:00,100.0,69.34,84.87,116.2,51.28,12.65,253.0,475.15,1
2026-01-05 11:25:00,78.48,52.56,35.93,62.81,75.05,27.83,191.05,309.81,0
2026-01-05 11:30:00,65.39,58.16,92.43,99.43,70.91,14.94,365.21,426.39,0
2026-01-05 11:35:00,53.22,94.75,36.84,160.54,31.1,9.67,229.94,451.39,0
2026-01-05 11:40:00,54.11,69.86,42.83,147.76,13.15,12.04,234.78,327.81,0
2026-01-05 11:45:00,19.42,57.93,52.07,93.75,51.75,35.68,337.33,182.94,0
2026-01-05 11:50:00,67.15,47.39,82.92,5.0,32.46,0.0,0.0,256.31,0
2026-01-05 11:55:00,78.91,34.31,65.61,82.88,44.56,7.47,106.24,293.12,0
2026-01-05 12:00:00,30.49,45.48,58.1,93.45,41.06,15.43,380.08,353.91,0
2026-01-05 12:05:00,48.77,70.02,49.32,70.11,36.86,7.36,428.48,588.86,0
2026-01-05 12:10:00,38.85,85.64,39.99,97.28,55.57,20.89,314.3,486.12,0
2026-01-05 12:15:00,42.69,57.91,80.12,164.91,56.31,14.32,299.66,227.59,0
2026-01-05 12:20:00,63.07,96.27,74.78,117.95,24.55,18.07,322.42,625.48,0
2026-01-05 12:25:00,20.31,55.08,83.64,174.43,16.54,16.41,422.4,338.18,0
2026-01-05 12:30:00,74.29,63.72,68.35,37.04,0.0,13.76,0.0,450.84,0
2026-01-05 12:35:00,77.08,48.57,20.0,103.22,28.08,0.0,158.29,209.15,0
